sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-427275::contradiction,val-427275,563349,A person on a board holding a para sail rope over a snow field.,A person on a board dropping a para sail rope over a snow field,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000563349.jpg,"['person', 'snowboard']","{'person': 1, 'snowboard': 1}",test
val-427275::entailment,val-427275,563349,A person on a board holding a para sail rope over a snow field.,AN individual on a board holding a para sail rope over a snow field,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000563349.jpg,"['person', 'snowboard']","{'person': 1, 'snowboard': 1}",test
val-427957::contradiction,val-427957,137106,a hand of a person wearing a pink and white shirt,a hand of a person wearing a pink and black shirt,contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000137106.jpg,"['bed', 'person']","{'person': 1, 'bed': 1}",test
val-427957::entailment,val-427957,137106,a hand of a person wearing a pink and white shirt,a hand of an individual wearing a pink and white shirt,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000137106.jpg,"['bed', 'person']","{'person': 1, 'bed': 1}",test
val-429262::contradiction,val-429262,434247,A group of people riding horses on top of a sandy beach.,A group of people pushing horses on top of a sandy beach,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000434247.jpg,"['bird', 'horse', 'person']","{'bird': 15, 'horse': 6, 'person': 6}",test
val-433976::contradiction,val-433976,115870,Some people hanging around in a living room with a big couch.,Some people hanging around in a living room with a big bench,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000115870.jpg,"['book', 'cell phone', 'couch', 'cup', 'person', 'potted plant']","{'potted plant': 2, 'couch': 3, 'person': 5, 'cell phone': 1, 'book': 3, 'cup': 1}",test
val-433976::entailment,val-433976,115870,Some people hanging around in a living room with a big couch.,Some individuals hanging around in a living room with a big couch,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000115870.jpg,"['book', 'cell phone', 'couch', 'cup', 'person', 'potted plant']","{'potted plant': 2, 'couch': 3, 'person': 5, 'cell phone': 1, 'book': 3, 'cup': 1}",test
val-435390::contradiction,val-435390,267191,Two people are riding elephants beside some trees.,One person is riding elephants beside some trees,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000267191.jpg,"['elephant', 'person']","{'person': 2, 'elephant': 3}",test
val-437658::contradiction,val-437658,97278,A young person is on their ski board in the snow.,AN old person is on their ski board in the snow,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000097278.jpg,"['person', 'snowboard']","{'person': 1, 'snowboard': 1}",test
val-437671::contradiction,val-437671,98839,A cat sits in front of a TV and watches.,A dog sits in front of a TV and watches,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000098839.jpg,"['bowl', 'cat', 'tv']","{'tv': 1, 'cat': 1, 'bowl': 1}",test
val-437671::entailment,val-437671,98839,A cat sits in front of a TV and watches.,A cat sits in front of a TELEVISION and watches,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000098839.jpg,"['bowl', 'cat', 'tv']","{'tv': 1, 'cat': 1, 'bowl': 1}",test
val-438435::contradiction,val-438435,142324,A person on a motor bike on a street.,Two people on a motor bike on a street,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000142324.jpg,"['bicycle', 'handbag', 'motorcycle', 'person', 'truck']","{'bicycle': 2, 'motorcycle': 2, 'person': 14, 'truck': 1, 'handbag': 1}",test
val-438468::contradiction,val-438468,267537,People sitting under umbrellas on bleachers with other spectators.,People running under umbrellas on bleachers with other spectators,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000267537.jpg,"['bench', 'person', 'tie', 'umbrella']","{'umbrella': 2, 'person': 10, 'bench': 12, 'tie': 1}",test
val-438468::entailment,val-438468,267537,People sitting under umbrellas on bleachers with other spectators.,Individuals sitting under umbrellas on bleachers with other spectators,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000267537.jpg,"['bench', 'person', 'tie', 'umbrella']","{'umbrella': 2, 'person': 10, 'bench': 12, 'tie': 1}",test
val-439076::contradiction,val-439076,406611,Ski slopes filled with many people on or holding their skis.,Ski slopes filled with many people on or dropping their skis,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000406611.jpg,"['backpack', 'person', 'skis']","{'skis': 9, 'person': 13, 'backpack': 3}",test
val-439076::entailment,val-439076,406611,Ski slopes filled with many people on or holding their skis.,Ski slopes filled with many individuals on or holding their skis,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000406611.jpg,"['backpack', 'person', 'skis']","{'skis': 9, 'person': 13, 'backpack': 3}",test
val-441250::contradiction,val-441250,226154,The large green bus drives near two people on a motorcycle.,The small green bus drives near two people on a motorcycle,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000226154.jpg,"['bus', 'motorcycle', 'person']","{'motorcycle': 1, 'bus': 1, 'person': 4}",test
val-441250::entailment,val-441250,226154,The large green bus drives near two people on a motorcycle.,The large green bus drives near two individuals on a motorcycle,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000226154.jpg,"['bus', 'motorcycle', 'person']","{'motorcycle': 1, 'bus': 1, 'person': 4}",test
val-441816::contradiction,val-441816,128372,People milling about a bus terminal getting ready to board.,People milling about a train terminal getting ready to board,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000128372.jpg,"['bus', 'car', 'handbag', 'person']","{'bus': 1, 'person': 9, 'handbag': 5, 'car': 1}",test
val-441816::entailment,val-441816,128372,People milling about a bus terminal getting ready to board.,Individuals milling about a bus terminal getting ready to board,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000128372.jpg,"['bus', 'car', 'handbag', 'person']","{'bus': 1, 'person': 9, 'handbag': 5, 'car': 1}",test
val-442190::contradiction,val-442190,74058,A fish eye shot of people sitting outside at a cafe.,A fish eye shot of people running outside at a cafe,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000074058.jpg,"['bicycle', 'car', 'chair', 'dining table', 'handbag', 'person', 'truck', 'umbrella']","{'umbrella': 5, 'bicycle': 2, 'car': 4, 'chair': 7, 'person': 5, 'truck': 1, 'dining table': 2, 'handbag': 1}",test
val-442190::entailment,val-442190,74058,A fish eye shot of people sitting outside at a cafe.,A fish eye shot of individuals sitting outside at a cafe,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000074058.jpg,"['bicycle', 'car', 'chair', 'dining table', 'handbag', 'person', 'truck', 'umbrella']","{'umbrella': 5, 'bicycle': 2, 'car': 4, 'chair': 7, 'person': 5, 'truck': 1, 'dining table': 2, 'handbag': 1}",test
val-444966::contradiction,val-444966,381587,Several pictures of Asian style dishes and in the middle a person is eating.,Several pictures of Asian style dishes and in the middle two people are eating,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000381587.jpg,"['bottle', 'bowl', 'cup', 'dining table', 'person', 'spoon']","{'bottle': 2, 'dining table': 4, 'cup': 6, 'spoon': 1, 'bowl': 14, 'person': 4}",test
val-450300::contradiction,val-450300,471789,People walking around a park and flying kites.,People sitting around a park and flying kites,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000471789.jpg,"['dog', 'frisbee', 'kite', 'person']","{'dog': 1, 'person': 12, 'frisbee': 1, 'kite': 1}",test
val-450300::entailment,val-450300,471789,People walking around a park and flying kites.,Individuals walking around a park and flying kites,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000471789.jpg,"['dog', 'frisbee', 'kite', 'person']","{'dog': 1, 'person': 12, 'frisbee': 1, 'kite': 1}",test
val-456526::contradiction,val-456526,60932,A group of people standing in a room.,A group of people sleeping in a room,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000060932.jpg,"['dining table', 'person', 'tie']","{'tie': 4, 'person': 12, 'dining table': 1}",test
val-459642::contradiction,val-459642,435208,Woman sitting on top of a couch in front of two laptops.,Woman sitting on top of a bench in front of two laptops,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000435208.jpg,"['chair', 'clock', 'couch', 'cup', 'dining table', 'keyboard', 'laptop', 'mouse', 'person', 'tv']","{'tv': 1, 'couch': 1, 'person': 2, 'cup': 1, 'chair': 1, 'dining table': 1, 'laptop': 1, 'mouse': 1, 'keyboard': 1, 'clock': 1}",test
val-461975::contradiction,val-461975,559160,A person with a skateboard on a street.,Two people with a skateboard on a street,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000559160.jpg,"['bench', 'person', 'skateboard']","{'person': 6, 'skateboard': 1, 'bench': 1}",test
val-467630::contradiction,val-467630,193717,A fire hydrant is standing on a sidewalk with a person walking by.,A fire hydrant is sleeping on a sidewalk with a person walking by,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000193717.jpg,"['car', 'fire hydrant', 'handbag', 'person', 'traffic light']","{'car': 5, 'traffic light': 4, 'fire hydrant': 1, 'person': 1, 'handbag': 1}",test
val-467630::entailment,val-467630,193717,A fire hydrant is standing on a sidewalk with a person walking by.,A fire hydrant is standing on a sidewalk with an individual walking by,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000193717.jpg,"['car', 'fire hydrant', 'handbag', 'person', 'traffic light']","{'car': 5, 'traffic light': 4, 'fire hydrant': 1, 'person': 1, 'handbag': 1}",test
val-475764::contradiction,val-475764,451879,"Baseball players in action, one person dressed in green running while the others in white are looking and reaching toward the ball.","Baseball players in action, one person dressed in green running while the others in black are looking and reaching toward the ball",contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000451879.jpg,"['baseball glove', 'person', 'sports ball']","{'sports ball': 1, 'person': 4, 'baseball glove': 1}",test
